word,topic,subtopic,subsubtopic,CEFR_level,word_class,link
buoyant,Functions,"Doubt, guessing and certainty",certainty,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/buoyant
calculate,Functions,"Doubt, guessing and certainty",guessing,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/calculate
can,Functions,"Doubt, guessing and certainty",certainty,b1,modal verb,https://www.oxfordlearnersdictionaries.com/definition/english/can1
cast-iron,Functions,"Doubt, guessing and certainty",certainty,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/cast-iron_2
categorical,Functions,"Doubt, guessing and certainty",certainty,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/categorical
cert,Functions,"Doubt, guessing and certainty",certainty,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cert_1
certain,Functions,"Doubt, guessing and certainty",certainty,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/certain_1
certainty,Functions,"Doubt, guessing and certainty",certainty,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/certainty
certitude,Functions,"Doubt, guessing and certainty",certainty,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/certitude
check,Functions,"Doubt, guessing and certainty",certainty,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/check_2
check on,Functions,"Doubt, guessing and certainty",certainty,c1,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/check-on
check over,Functions,"Doubt, guessing and certainty",certainty,c1,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/check-over
check through,Functions,"Doubt, guessing and certainty",certainty,c1,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/check-through
check-up,Functions,"Doubt, guessing and certainty",certainty,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/check-up
check up on,Functions,"Doubt, guessing and certainty",certainty,c1,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/check-up-on
cinch,Functions,"Doubt, guessing and certainty",certainty,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cinch_1
cinch,Functions,"Doubt, guessing and certainty",certainty,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cinch_2
cliffhanger,Functions,"Doubt, guessing and certainty",guessing,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cliffhanger
cliffhanging,Functions,"Doubt, guessing and certainty",guessing,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/cliffhanging
"close, but no cigar",Functions,"Doubt, guessing and certainty",guessing,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/close2_1
cold,Functions,"Doubt, guessing and certainty",guessing,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/cold_1
concrete,Functions,"Doubt, guessing and certainty",certainty,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/concrete_1
concretely,Functions,"Doubt, guessing and certainty",certainty,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/concretely
confidence,Functions,"Doubt, guessing and certainty",certainty,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/confidence
confident,Functions,"Doubt, guessing and certainty",certainty,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/confident
confidently,Functions,"Doubt, guessing and certainty",certainty,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/confidently
confusion,Functions,"Doubt, guessing and certainty",doubt,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/confusion
conjectural,Functions,"Doubt, guessing and certainty",guessing,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/conjectural
conjecture,Functions,"Doubt, guessing and certainty",guessing,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conjecture_1
conviction,Functions,"Doubt, guessing and certainty",certainty,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conviction
convinced,Functions,"Doubt, guessing and certainty",certainty,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/convinced
could,Functions,"Doubt, guessing and certainty",possibility,b1,modal verb,https://www.oxfordlearnersdictionaries.com/definition/english/could
count on,Functions,"Doubt, guessing and certainty",certainty,c1,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/count-on
cross-check,Functions,"Doubt, guessing and certainty",certainty,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cross-check_1
cross-check,Functions,"Doubt, guessing and certainty",certainty,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cross-check_2
debatable,Functions,"Doubt, guessing and certainty",doubt,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/debatable
decidedly,Functions,"Doubt, guessing and certainty",certainty,c2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/decidedly
definite,Functions,"Doubt, guessing and certainty",certainty,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/definite_1
definite,Functions,"Doubt, guessing and certainty",certainty,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/definite_2
definitely,Functions,"Doubt, guessing and certainty",certainty,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/definitely
depend on,Functions,"Doubt, guessing and certainty",certainty,a2,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/depend-on
depend upon,Functions,"Doubt, guessing and certainty",certainty,a2,phrasal verb,https://www.oxfordlearnersdictionaries.com/definition/english/depend-upon
divine,Functions,"Doubt, guessing and certainty",guessing,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/divine_2
dogmatic,Functions,"Doubt, guessing and certainty",certainty,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dogmatic
dogmatically,Functions,"Doubt, guessing and certainty",certainty,c2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/dogmatically
don’t tell me,Functions,"Doubt, guessing and certainty",guessing,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/tell
doubt,Functions,"Doubt, guessing and certainty",doubt,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_1
doubt,Functions,"Doubt, guessing and certainty",doubt,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_2
doubtful,Functions,"Doubt, guessing and certainty",doubt,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/doubtful
dubious,Functions,"Doubt, guessing and certainty",doubt,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dubious
easily,Functions,"Doubt, guessing and certainty",probability,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/easily
ensure,Functions,"Doubt, guessing and certainty",certainty,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/ensure
expect,Functions,"Doubt, guessing and certainty",probability,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/expect
expected,Functions,"Doubt, guessing and certainty",probability,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/expected
feel (it) in your bones (that…),Functions,"Doubt, guessing and certainty",certainty,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/feel_1
finger in the air,Functions,"Doubt, guessing and certainty",guessing,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/finger_1
forecast,Functions,"Doubt, guessing and certainty",probability,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/forecast_1
forecast,Functions,"Doubt, guessing and certainty",probability,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/forecast_2
get something in one,Functions,"Doubt, guessing and certainty",guessing,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/one_1
get something straight,Functions,"Doubt, guessing and certainty",certainty,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/straight_2
giveaway,Functions,"Doubt, guessing and certainty",guessing,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/giveaway_1
guarantee,Functions,"Doubt, guessing and certainty",certainty,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guarantee_1
guarantee,Functions,"Doubt, guessing and certainty",certainty,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guarantee_2
guarantor,Functions,"Doubt, guessing and certainty",certainty,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guarantor
guess,Functions,"Doubt, guessing and certainty",guessing,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guess_1
guess,Functions,"Doubt, guessing and certainty",guessing,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guess_2
guessing game,Functions,"Doubt, guessing and certainty",guessing,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guessing-game
guesstimate,Functions,"Doubt, guessing and certainty",guessing,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guesstimate_1
guesstimate,Functions,"Doubt, guessing and certainty",guessing,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/guesstimate_2
guesswork,Functions,"Doubt, guessing and certainty",guessing,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guesswork
guestimate,Functions,"Doubt, guessing and certainty",guessing,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/guestimate
halting,Functions,"Doubt, guessing and certainty",doubt,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/halting
haltingly,Functions,"Doubt, guessing and certainty",doubt,c2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/haltingly
have a good mind to do something,Functions,"Doubt, guessing and certainty",doubt,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/mind_1
have something in your pocket,Functions,"Doubt, guessing and certainty",certainty,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/pocket_1
hazard,Functions,"Doubt, guessing and certainty",guessing,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/hazard_2
hesitate,Functions,"Doubt, guessing and certainty",doubt,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/hesitate
hesitation,Functions,"Doubt, guessing and certainty",doubt,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hesitation
hit/miss the mark,Functions,"Doubt, guessing and certainty",guessing,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/mark_2
hot,Functions,"Doubt, guessing and certainty",guessing,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/hot_1
hypothesis,Functions,"Doubt, guessing and certainty",guessing,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hypothesis
I dare say,Functions,"Doubt, guessing and certainty",probability,c2,idiom,https://www.oxfordlearnersdictionaries.com/definition/english/dare_1
